hu_ngram,n,en_word,en_pron,cost,count
fel + csút,2,fell,f ɛ l,2.04,1
fel + gyül,2,fell,f ɛ l,2.04,1
fel + megy,2,fell,f ɛ l,2.04,1
fel + oszl,2,fell,f ɛ l,2.04,1
fel + per,2,fell,f ɛ l,2.04,1
fel + szen,2,fell,f ɛ l,2.04,1
fel + szol,2,fell,f ɛ l,2.04,1
fel + szív,2,fell,f ɛ l,2.04,1
fel + sőb,2,fell,f ɛ l,2.04,1
fel + sőf,2,fell,f ɛ l,2.04,1
fel + sőv,2,fell,f ɛ l,2.04,1
fel + ugr,2,fell,f ɛ l,2.04,1
fel + ven,2,fell,f ɛ l,2.04,1
fel + vess,2,fell,f ɛ l,2.04,1
fel + vev,2,fell,f ɛ l,2.04,1
fel + vil,2,fell,f ɛ l,2.04,1
fel + vin,2,fell,f ɛ l,2.04,1
fel + ünk,2,fell,f ɛ l,2.04,1
felel + i,2,fell,f ɛ l,2.04,1
felhő + s,2,fell,f ɛ l,2.04,1
felső + k,2,fell,f ɛ l,2.04,1
felső + t,2,fell,f ɛ l,2.04,1
felül + e,2,fell,f ɛ l,2.04,1
felől + e,2,fell,f ɛ l,2.04,1
felől + i,2,fell,f ɛ l,2.04,1
fil + har,2,fill,f ɪ l,2.04,1
film + ak,2,fill,f ɪ l,2.04,1
film + be,2,fill,f ɪ l,2.04,1
film + ed,2,fill,f ɪ l,2.04,1
film + en,2,fill,f ɪ l,2.04,1
film + ez,2,fill,f ɪ l,2.04,1
film + je,2,fill,f ɪ l,2.04,1
film + mel,2,fill,f ɪ l,2.04,1
film + re,2,fill,f ɪ l,2.04,1
fit + ness,2,fit,f ɪ t,2.04,1
fit + nesz,2,fit,f ɪ t,2.04,1
fotó + ja,2,fought,f ɔ t,2.04,1
fotó + já,2,fought,f ɔ t,2.04,1
fotó + ki,2,fought,f ɔ t,2.04,1
fotó + mű,2,fought,f ɔ t,2.04,1
fut + nak,2,foot,f ʊ t,2.04,1
fut + unk,2,foot,f ʊ t,2.04,1
gyimes + i,2,jim,dʒ ɪ m,2.04,1
hip + not,2,hip,h ɪ p,2.04,1
hip + nóz,2,hip,h ɪ p,2.04,1
hit + köz,2,hit,h ɪ t,2.04,1
hit + ről,2,hit,h ɪ t,2.04,1
hit + vall,2,hit,h ɪ t,2.04,1
hit + vány,2,hit,h ɪ t,2.04,1
hit + ünk,2,hit,h ɪ t,2.04,1
hitel + t,2,hit,h ɪ t,2.04,1
hol + nap,2,hall,h ɔ l,2.04,1
hol + oca,2,hall,h ɔ l,2.04,1
hol + oka,2,hall,h ɔ l,2.04,1
hol + son,2,hall,h ɔ l,2.04,1
hold + ak,2,hall,h ɔ l,2.04,1
hold + as,2,hall,h ɔ l,2.04,1
hold + on,2,hall,h ɔ l,2.04,1
hold + ra,2,hall,h ɔ l,2.04,1
holmi + t,2,hall,h ɔ l,2.04,1
holt + ak,2,hall,h ɔ l,2.04,1
holt + an,2,hall,h ɔ l,2.04,1
in + gton,2,inc,ɪ ŋ k,2.04,1
in + kviz,2,inc,ɪ ŋ k,2.04,1
jeszt + ik,2,yes,j ɛ s,2.04,1
jet + uni,2,yet,j ɛ t,2.04,1
ken + dall,2,ken,k ɛ n,2.04,1
ken + sin,2,ken,k ɛ n,2.04,1
ken + ste,2,ken,k ɛ n,2.04,1
kendő + t,2,ken,k ɛ n,2.04,1
kent + sék,2,ken,k ɛ n,2.04,1
ki + küld,2,kick,k ɪ k,2.04,1
ki + ment,2,kim,k ɪ m,2.04,1
kilét + e,2,kill,k ɪ l,2.04,1
kilét + é,2,kill,k ɪ l,2.04,1
kiló + ra,2,kill,k ɪ l,2.04,1
kol + con,2,call,k ɔ l,2.04,1
kol + cra,2,call,k ɔ l,2.04,1
kon + koly,2,kong,k ɔ ŋ,2.04,1
kosz + tol,2,cos,k ɔ s,2.04,1
koz + tál,2,cos,k ɔ s,2.04,1
kuká + ba,2,cook,k ʊ k,2.04,1
lesz + nek,2,less,l ɛ s,2.04,1
lesz + tek,2,less,l ɛ s,2.04,1
lesz + ünk,2,less,l ɛ s,2.04,1
leszt + ik,2,less,l ɛ s,2.04,1
let + nek,2,let,l ɛ t,2.04,1
liter + t,2,lit,l ɪ t,2.04,1
lyeszt + ett,2,yes,j ɛ s,2.04,1
menet + e,2,men,m ɛ n,2.04,1
menet + é,2,men,m ɛ n,2.04,1
ment + sék,2,men,m ɛ n,2.04,1
mesz + tett,2,mess,m ɛ s,2.04,1
meszt + ik,2,mess,m ɛ s,2.04,1
met + ika,2,met,m ɛ t,2.04,1
mete + or,2,met,m ɛ t,2.04,1
metró + n,2,met,m ɛ t,2.04,1
metró + t,2,met,m ɛ t,2.04,1
mi + ként,2,mc,m ɪ k,2.04,1
mid + dlet,2,mid,m ɪ d,2.04,1
mik + lós,2,mc,m ɪ k,2.04,1
mik + rof,2,mc,m ɪ k,2.04,1
mikor + ra,2,mc,m ɪ k,2.04,1
min + cöt,2,min,m ɪ n,2.04,1
min + dam,2,min,m ɪ n,2.04,1
min + daz,2,min,m ɪ n,2.04,1
min + dem,2,min,m ɪ n,2.04,1
min + din,2,min,m ɪ n,2.04,1
min + dmá,2,min,m ɪ n,2.04,1
min + tegy,2,min,m ɪ n,2.04,1
min + tsem,2,min,m ɪ n,2.04,1
minc + as,2,min,m ɪ n,2.04,1
minc + év,2,min,m ɪ n,2.04,1
mind + en,2,min,m ɪ n,2.04,1
mind + et,2,min,m ɪ n,2.04,1
mind + ig,2,min,m ɪ n,2.04,1
mintá + s,2,min,m ɪ n,2.04,1
mintá + t,2,min,m ɪ n,2.04,1
misz + ter,2,miss,m ɪ s,2.04,1
misz + tik,2,miss,m ɪ s,2.04,1
nek + ség,2,neck,n ɛ k,2.04,1
nek + tek,2,neck,n ɛ k,2.04,1
nek + ünk,2,neck,n ɛ k,2.04,1
net + hasz,2,net,n ɛ t,2.04,1
net + ről,2,net,n ɛ t,2.04,1
pen + hág,2,pen,p ɛ n,2.04,1
pen + ség,2,pen,p ɛ n,2.04,1
pen + tag,2,pen,p ɛ n,2.04,1
pen + ter,2,pen,p ɛ n,2.04,1
pen + zál,2,pen,p ɛ n,2.04,1
pet + ens,2,pet,p ɛ t,2.04,1
pet + rov,2,pet,p ɛ t,2.04,1
pil + ati,2,pill,p ɪ l,2.04,1
pil + óta,2,pill,p ɪ l,2.04,1
pilis + i,2,pill,p ɪ l,2.04,1
pin + cész,2,pin,p ɪ n,2.04,1
pincé + t,2,pin,p ɪ n,2.04,1
pint + ér,2,pin,p ɪ n,2.04,1
pisz + tolly,2,piss,p ɪ s,2.04,1
polc + on,2,paul,p ɔ l,2.04,1
poz + áns,2,pause,p ɔ z,2.04,1
pulcsi + t,2,pull,p ʊ l,2.04,1
pult + os,2,pull,p ʊ l,2.04,1
puská + k,2,push,p ʊ ʃ,2.04,1
puská + s,2,push,p ʊ ʃ,2.04,1
puská + t,2,push,p ʊ ʃ,2.04,1
sel + mec,2,shell,ʃ ɛ l,2.04,1
sel + ényi,2,shell,ʃ ɛ l,2.04,1
szed + nek,2,said,s ɛ d,2.04,1
szed + nem,2,said,s ɛ d,2.04,1
szel + ben,2,sell,s ɛ l,2.04,1
szel + vény,2,sell,s ɛ l,2.04,1
szen + zus,2,sen,s ɛ n,2.04,1
szent + szék,2,sen,s ɛ n,2.04,1
szett + ben,2,said,s ɛ d,2.04,1
szezon + ja,2,says,s ɛ z,2.04,1
szezon + ra,2,says,s ɛ z,2.04,1
szezon + t,2,says,s ɛ z,2.04,1
szik + ora,2,sick,s ɪ k,2.04,1
sziklá + n,2,sick,s ɪ k,2.04,1
sziklá + s,2,sick,s ɪ k,2.04,1
sziklá + t,2,sick,s ɪ k,2.04,1
szikrá + z,2,sick,s ɪ k,2.04,1
szin + gli,2,sing,s ɪ ŋ,2.04,1
szin + tet,2,sin,s ɪ n,2.04,1
szin + tén,2,sin,s ɪ n,2.04,1
szin + téz,2,sin,s ɪ n,2.04,1
szin + túgy,2,sin,s ɪ n,2.04,1
szint + et,2,sin,s ɪ n,2.04,1
szint + ig,2,sin,s ɪ n,2.04,1
szint + re,2,sin,s ɪ n,2.04,1
szint + tel,2,sin,s ɪ n,2.04,1
teker + t,2,tech,t ɛ k,2.04,1
tel + nek,2,tell,t ɛ l,2.04,1
tel + tet,2,tell,t ɛ l,2.04,1
telg + és,2,tell,t ɛ l,2.04,1
teli + be,2,tell,t ɛ l,2.04,1
telk + ek,2,tell,t ɛ l,2.04,1
telk + en,2,tell,t ɛ l,2.04,1
telk + et,2,tell,t ɛ l,2.04,1
ten + ári,2,ten,t ɛ n,2.04,1
tens + ek,2,ten,t ɛ n,2.04,1
tet + ben,2,ted,t ɛ d,2.04,1
tex + as,2,tech,t ɛ k,2.04,1
tilt + ják,2,till,t ɪ l,2.04,1
tilt + va,2,till,t ɪ l,2.04,1
tim + ate,2,tim,t ɪ m,2.04,1
tim + ber,2,tim,t ɪ m,2.04,1
tim + ore,2,tim,t ɪ m,2.04,1
tin + aci,2,tin,t ɪ n,2.04,1
tin + son,2,tin,t ɪ n,2.04,1
tint + son,2,tin,t ɪ n,2.04,1
tint + va,2,tin,t ɪ n,2.04,1
tip + lay,2,tip,t ɪ p,2.04,1
tok + nak,2,talk,t ɔ k,2.04,1
tokaj + i,2,talk,t ɔ k,2.04,1
tol + mács,2,tall,t ɔ l,2.04,1
tol + ányi,2,tall,t ɔ l,2.04,1
von + zal,2,von,v ɔ n,2.04,1
vonal + ra,2,von,v ɔ n,2.04,1
vonul + ó,2,von,v ɔ n,2.04,1
vonz + zák,2,von,v ɔ n,2.04,1
vonz + ód,2,von,v ɔ n,2.04,1
vonzá + s,2,von,v ɔ n,2.04,1
szim + ból,2,seem,s i m,2.09,5
fizet + ő,2,fees,f i z,2.09,4
din + átá,2,dean,d i n,2.09,3
szil + vesz,2,seal,s i l,2.09,3
din + osza,2,dean,d i n,2.09,2
fizet + i,2,fees,f i z,2.09,2
kincs + ek,2,keen,k i n,2.09,2
klub + já,2,clue,k l u,2.09,2
klub + ok,2,clue,k l u,2.09,2
kul + tur,2,cool,k u l,2.09,2
kul + tusz,2,cool,k u l,2.09,2
kulcs + ok,2,cool,k u l,2.09,2
szim + bol,2,seem,s i m,2.09,2
szisz + tem,2,cease,s i s,2.09,2
tul + nak,2,tool,t u l,2.09,2
blu + eto,2,blue,b l u,2.09,1
bud + dhis,2,boot,b u t,2.09,1
bud + dhiz,2,boot,b u t,2.09,1
bum + ban,2,boom,b u m,2.09,1
bum + ról,2,boom,b u m,2.09,1
din + and,2,dean,d i n,2.09,1
din + ánd,2,dean,d i n,2.09,1
din + áta,2,dean,d i n,2.09,1
fizes + se,2,fees,f i z,2.09,1
fizet + sz,2,fees,f i z,2.09,1
fluor + i,2,flew,f l u,2.09,1
fut + bal,2,food,f u d,2.09,1
fut + ball,2,food,f u d,2.09,1
hid + rog,2,he'd,h i d,2.09,1
hid + rol,2,he'd,h i d,2.09,1
hidrá + t,2,he'd,h i d,2.09,1
hit + ben,2,he'd,h i d,2.09,1
hum + ano,2,whom,h u m,2.09,1
humor + a,2,whom,h u m,2.09,1
humor + t,2,whom,h u m,2.09,1
kin + izsi,2,keen,k i n,2.09,1
kin + son,2,keen,k i n,2.09,1
kincs + em,2,keen,k i n,2.09,1
kincs + es,2,keen,k i n,2.09,1
kincs + et,2,keen,k i n,2.09,1
klub + bal,2,clue,k l u,2.09,1
klub + ban,2,clue,k l u,2.09,1
klub + ja,2,clue,k l u,2.09,1
klub + ot,2,clue,k l u,2.09,1
kluz + ív,2,clue,k l u,2.09,1
kul + tik,2,cool,k u l,2.09,1
kulccs + al,2,cool,k u l,2.09,1
kulcs + ot,2,cool,k u l,2.09,1
kulcs + szó,2,cool,k u l,2.09,1
kulcs + ár,2,cool,k u l,2.09,1
lin + dsay,2,lean,l i n,2.09,1
lin + dsey,2,lean,l i n,2.09,1
line + ár,2,lean,l i n,2.09,1
lisz + tik,2,lease,l i s,2.09,1
liszt + es,2,lease,l i s,2.09,1
liszt + et,2,lease,l i s,2.09,1
mit + mon,2,meet,m i t,2.09,1
szil + árd,2,seal,s i l,2.09,1
szil + íci,2,seal,s i l,2.09,1
szilvá + s,2,seal,s i l,2.09,1
szim + pat,2,seem,s i m,2.09,1
szim + pla,2,seem,s i m,2.09,1
szim + plá,2,seem,s i m,2.09,1
köl + tség,2,coal,k oʊ l,2.107,21
tölt + ött,2,toll,t oʊ l,2.107,14
tölt + és,2,toll,t oʊ l,2.107,12
köl + csön,2,coal,k oʊ l,2.107,8
tölt + ve,2,toll,t oʊ l,2.107,5
bölcs + es,2,bowl,b oʊ l,2.107,3
hölgy + ek,2,whole,h oʊ l,2.107,3
köl + tész,2,coal,k oʊ l,2.107,3
költ + ött,2,coal,k oʊ l,2.107,3
köt + vény,2,coat,k oʊ t,2.107,3
kötet + é,2,coat,k oʊ t,2.107,3
növel + t,2,nov,n oʊ v,2.107,3
böl + csész,2,bowl,b oʊ l,2.107,2
növel + i,2,nov,n oʊ v,2.107,2
tölt + öm,2,toll,t oʊ l,2.107,2
bölcs + ek,2,bowl,b oʊ l,2.107,1
bölcs + en,2,bowl,b oʊ l,2.107,1
hölggy + el,2,whole,h oʊ l,2.107,1
hölgy + em,2,whole,h oʊ l,2.107,1
hölgy + et,2,whole,h oʊ l,2.107,1
köd + ben,2,code,k oʊ d,2.107,1
köd + nek,2,code,k oʊ d,2.107,1
köl + csey,2,coal,k oʊ l,2.107,1
köl + tem,2,coal,k oʊ l,2.107,1
kölcs + ös,2,coal,k oʊ l,2.107,1
költöz + z,2,coal,k oʊ l,2.107,1
köpeny + t,2,cope,k oʊ p,2.107,1
köt + nek,2,coat,k oʊ t,2.107,1
köt + ünk,2,coat,k oʊ t,2.107,1
kötet + e,2,coat,k oʊ t,2.107,1
növ + eksz,2,nov,n oʊ v,2.107,1
növel + je,2,nov,n oʊ v,2.107,1
növel + ő,2,nov,n oʊ v,2.107,1
növény + i,2,nov,n oʊ v,2.107,1
növény + t,2,nov,n oʊ v,2.107,1
töl + csér,2,toll,t oʊ l,2.107,1
töl + tény,2,toll,t oʊ l,2.107,1
tölgy + fa,2,toll,t oʊ l,2.107,1
tölt + et,2,toll,t oʊ l,2.107,1
tölt + ik,2,toll,t oʊ l,2.107,1
tölt + jük,2,toll,t oʊ l,2.107,1
tölt + sék,2,toll,t oʊ l,2.107,1
tölt + sön,2,toll,t oʊ l,2.107,1
tölt + sük,2,toll,t oʊ l,2.107,1
tölt + tA/,2,toll,t oʊ l,2.107,1
tölt + öd,2,toll,t oʊ l,2.107,1
tölt + ök,2,toll,t oʊ l,2.107,1
tölt + őd,2,toll,t oʊ l,2.107,1
tönz + ött,2,tone,t oʊ n,2.107,1
fel + tölt,2,felt,f ɛ l t,2.12,8
szin + kron,2,sink,s ɪ ŋ k,2.12,6
emel + i,2,smell,s m ɛ l,2.12,3
küld + i,2,called,k ɔ l d,2.12,3
man + dó,2,mind,m aɪ n d,2.12,3
ment + eni,2,meant,m ɛ n t,2.12,3
lan + di,2,land,l æ n d,2.12,2
max + i,2,makes,m eɪ k s,2.12,2
szek + szárd,2,sex,s ɛ k s,2.12,2
szen + dvics,2,send,s ɛ n d,2.12,2
szen + tmik,2,sent,s ɛ n t,2.12,2
szen + tpét,2,sent,s ɛ n t,2.12,2
szexu + al,2,sex,s ɛ k s,2.12,2
szexu + ál,2,sex,s ɛ k s,2.12,2
szán + tó,2,sent,s ɛ n t,2.12,2
tax + i,2,takes,t eɪ k s,2.12,2
band + i,2,band,b æ n d,2.12,1
bank + i,2,bank,b æ ŋ k,2.12,1
bán + tó,2,burnt,b ɝ n t,2.12,1
bánk + i,2,bank,b æ ŋ k,2.12,1
fel + tart,2,felt,f ɛ l t,2.12,1
félt + i,2,felt,f ɛ l t,2.12,1
hant + i,2,hunt,h ʌ n t,2.12,1
il + ika,2,click,k l ɪ k,2.12,1
il + iká,2,click,k l ɪ k,2.12,1
kal + ta,2,cult,k ʌ l t,2.12,1
kent + eni,2,kent,k ɛ n t,2.12,1
kent + het,2,kent,k ɛ n t,2.12,1
küld + ő,2,called,k ɔ l d,2.12,1
lan + do,2,land,l æ n d,2.12,1
le + fed,2,left,l ɛ f t,2.12,1
le + fek,2,left,l ɛ f t,2.12,1
lin + gton,2,link,l ɪ ŋ k,2.12,1
man + do,2,mind,m aɪ n d,2.12,1
ment + het,2,meant,m ɛ n t,2.12,1
mentor + a,2,meant,m ɛ n t,2.12,1
mik + száth,2,mix,m ɪ k s,2.12,1
plén + i,2,plan,p l æ n,2.12,1
szan + ti,2,sent,s ɛ n t,2.12,1
szant + ó,2,sent,s ɛ n t,2.12,1
szen + tgot,2,send,s ɛ n d,2.12,1
szent + atya,2,sent,s ɛ n t,2.12,1
szent + hár,2,sent,s ɛ n t,2.12,1
szent + nek,2,sent,s ɛ n t,2.12,1
szex + par,2,sex,s ɛ k s,2.12,1
szex + ről,2,sex,s ɛ k s,2.12,1
szexel + t,2,sex,s ɛ k s,2.12,1
szol + id,2,salt,s ɔ l t,2.12,1
ten + drén,2,tend,t ɛ n d,2.12,1
tent + het,2,tent,t ɛ n t,2.12,1
túlz + ó,2,tells,t ɛ l z,2.12,1
ul + ika,2,click,k l ɪ k,2.12,1
klin + ika,2,clean,k l i n,2.157,2
klin + iká,2,clean,k l i n,2.157,1
el + ine,2,clean,k l i n,2.158,2
el + ita,2,fleet,f l i t,2.158,1
ul + ine,2,clean,k l i n,2.158,1
ut + ive,2,steve,s t i v,2.158,1
dönt + eni,2,don't,d oʊ n t,2.17,3
föld + mér,2,fold,f oʊ l d,2.17,2
föld + műv,2,fold,f oʊ l d,2.17,2
föld + ről,2,fold,f oʊ l d,2.17,2
dönt + het,2,don't,d oʊ n t,2.17,1
dönt + ünk,2,don't,d oʊ n t,2.17,1
föld + ben,2,fold,f oʊ l d,2.17,1
föld + ből,2,fold,f oʊ l d,2.17,1
föld + gáz,2,fold,f oʊ l d,2.17,1
föld + nek,2,fold,f oʊ l d,2.17,1
föld + rész,2,fold,f oʊ l d,2.17,1
föld + ünk,2,fold,f oʊ l d,2.17,1
élet + é,2,plates,p l eɪ t s,2.2,11
at + unk,2,blank,b l æ ŋ k,2.2,6
ás + unk,2,blank,b l æ ŋ k,2.2,5
érez + t,2,spent,s p ɛ n t,2.2,5
ügyel + ő,2,smells,s m ɛ l z,2.2,5
adu + nk,2,blank,b l æ ŋ k,2.2,4
ér + int,2,spent,s p ɛ n t,2.2,4
plom + á,2,plant,p l æ n t,2.2,3
ad + ox,2,blocks,b l ɑ k s,2.2,2
agy + unk,2,blank,b l æ ŋ k,2.2,2
am + ika,2,sticks,s t ɪ k s,2.2,2
an + ika,2,sticks,s t ɪ k s,2.2,2
ar + est,2,spent,s p ɛ n t,2.2,2
at + gyilk,2,skills,s k ɪ l z,2.2,2
az + unk,2,blank,b l æ ŋ k,2.2,2
bren + dű,2,spend,s p ɛ n d,2.2,2
kre + at,2,spent,s p ɛ n t,2.2,2
áll + unk,2,blank,b l æ ŋ k,2.2,2
élet + ű,2,plates,p l eɪ t s,2.2,2
év + ente,2,spent,s p ɛ n t,2.2,2
ös + szegz,2,smells,s m ɛ l z,2.2,2
öv + esd,2,spend,s p ɛ n d,2.2,2
ügyel + t,2,spent,s p ɛ n t,2.2,2
ünnep + é,2,steps,s t ɛ p s,2.2,2
a + felé,2,smells,s m ɛ l z,2.2,1
ad + ela,2,smells,s m ɛ l z,2.2,1
ad + junk,2,blank,b l æ ŋ k,2.2,1
af + elé,2,smells,s m ɛ l z,2.2,1
am + int,2,spent,s p ɛ n t,2.2,1
am + ond,2,stand,s t æ n d,2.2,1
amin + t,2,spent,s p ɛ n t,2.2,1
az + zunk,2,blank,b l æ ŋ k,2.2,1
bb + felé,2,smells,s m ɛ l z,2.2,1
bb + nyelv,2,smells,s m ɛ l z,2.2,1
bro + ad,2,blind,b l aɪ n d,2.2,1
cre + at,2,spent,s p ɛ n t,2.2,1
ha + els,2,smells,s m ɛ l z,2.2,1
ha + elt,2,spent,s p ɛ n t,2.2,1
klim + at,2,clips,k l ɪ p s,2.2,1
kron + t,2,spent,s p ɛ n t,2.2,1
plom + a,2,plant,p l æ n t,2.2,1
ra + elt,2,spent,s p ɛ n t,2.2,1
the + at,2,spent,s p ɛ n t,2.2,1
tkez + t,2,spent,s p ɛ n t,2.2,1
tner + t,2,spent,s p ɛ n t,2.2,1
trend + i,2,spend,s p ɛ n d,2.2,1
tver + t,2,spent,s p ɛ n t,2.2,1
ág + unk,2,blank,b l æ ŋ k,2.2,1
állj + unk,2,blank,b l æ ŋ k,2.2,1
ápol + t,2,spent,s p ɛ n t,2.2,1
ázz + unk,2,blank,b l æ ŋ k,2.2,1
éjjel + é,2,smells,s m ɛ l z,2.2,1
érez + d,2,spend,s p ɛ n d,2.2,1
étel + t,2,spent,s p ɛ n t,2.2,1
ével + ő,2,smells,s m ɛ l z,2.2,1
ír + unk,2,blank,b l æ ŋ k,2.2,1
ít + unk,2,blank,b l æ ŋ k,2.2,1
ível + t,2,spent,s p ɛ n t,2.2,1
ível + ő,2,smells,s m ɛ l z,2.2,1
ózs + ika,2,sticks,s t ɪ k s,2.2,1
ölel + ő,2,smells,s m ɛ l z,2.2,1
ott + unk,2,blank,b l æ ŋ k,2.23,9
árul + t,2,schools,s k u l z,2.23,5
ol + ult,2,plant,p l æ n t,2.23,4
or + ika,2,sticks,s t ɪ k s,2.23,2
áru + ló,2,schools,s k u l z,2.23,2
ar + ina,2,cleaned,k l i n d,2.23,1
avul + t,2,schools,s k u l z,2.23,1
az + ita,2,tweets,t w i t s,2.23,1
az + itá,2,tweets,t w i t s,2.23,1
bro + ok,2,blank,b l æ ŋ k,2.23,1
co + unt,2,spent,s p ɛ n t,2.23,1
kle + op,2,clips,k l ɪ p s,2.23,1
ok + ing,2,skills,s k ɪ l z,2.23,1
ok + unk,2,blank,b l æ ŋ k,2.23,1
on + ika,2,sticks,s t ɪ k s,2.23,1
op + old,2,spend,s p ɛ n d,2.23,1
ope + an,2,spent,s p ɛ n t,2.23,1
ot + ing,2,sticks,s t ɪ k s,2.23,1
ov + ecz,2,smells,s m ɛ l z,2.23,1
oz + unk,2,blank,b l æ ŋ k,2.23,1
oz + zunk,2,blank,b l æ ŋ k,2.23,1
the + od,2,spend,s p ɛ n d,2.23,1
ájul + t,2,schools,s k u l z,2.23,1
ez + ő,2,end,ɛ n d,2.24,66
et + é,2,it's,ɪ t s,2.24,64
ez + t,2,end,ɛ n d,2.24,55
ol + t,2,old,oʊ l d,2.24,40
el + t,2,old,oʊ l d,2.24,39
ul + t,2,old,oʊ l d,2.24,29
ve + tt,2,when,w ɛ n,2.24,22
oz + t,2,ain't,eɪ n t,2.24,19
z + ni,2,snow,s n oʊ,2.24,18
z + ott,2,long,l ɔ ŋ,2.24,14
edz + ő,2,end,ɛ n d,2.24,13
es + t,2,end,ɛ n d,2.24,13
es + ő,2,end,ɛ n d,2.24,11
et + ő,2,it's,ɪ t s,2.24,11
el + é,2,old,oʊ l d,2.24,10
es + sé,2,end,ɛ n d,2.24,10
il + la,2,it's,ɪ t s,2.24,9
et + ű,2,it's,ɪ t s,2.24,8
os + t,2,ain't,eɪ n t,2.24,8
vi + tt,2,with,w ɪ ð,2.24,8
el + la,2,end,ɛ n d,2.24,6
en + lő,2,end,ɛ n d,2.24,6
ol + ó,2,old,oʊ l d,2.24,6
ul + ó,2,old,oʊ l d,2.24,6
a + ug,2,would,w ʊ d,2.24,5
el + ő,2,old,oʊ l d,2.24,5
et + ta,2,end,ɛ n d,2.24,5
et + tá,2,end,ɛ n d,2.24,5
k + re,2,clay,k l eɪ,2.24,5
ed + ő,2,end,ɛ n d,2.24,4
el + lá,2,end,ɛ n d,2.24,4
ot + á,2,it's,ɪ t s,2.24,4
én + i,2,snow,s n oʊ,2.24,4
ebb + é,2,end,ɛ n d,2.24,3
ed + é,2,end,ɛ n d,2.24,3
eny + é,2,end,ɛ n d,2.24,3
es + é,2,end,ɛ n d,2.24,3
esz + é,2,end,ɛ n d,2.24,3
ok + á,2,x,ɛ k s,2.24,3
egy + é,2,end,ɛ n d,2.24,2
el + jö,2,end,ɛ n d,2.24,2
el + ű,2,old,oʊ l d,2.24,2
er + t,2,end,ɛ n d,2.24,2
er + é,2,end,ɛ n d,2.24,2
ev + ő,2,end,ɛ n d,2.24,2
get + t,2,when,w ɛ n,2.24,2
i + já,2,it's,ɪ t s,2.24,2
i + ra,2,it's,ɪ t s,2.24,2
ik + é,2,it's,ɪ t s,2.24,2
ill + ő,2,it's,ɪ t s,2.24,2
is + t,2,it's,ɪ t s,2.24,2
iv + ó,2,it's,ɪ t s,2.24,2
ony + t,2,ain't,eɪ n t,2.24,2
or + t,2,ain't,eɪ n t,2.24,2
us + t,2,ain't,eɪ n t,2.24,2
án + i,2,snow,s n oʊ,2.24,2
ő + edz,2,when,w ɛ n,2.24,2
bb + es,2,when,w ɛ n,2.24,1
e + as,2,end,ɛ n d,2.24,1
eggy + é,2,end,ɛ n d,2.24,1
em + ma,2,end,ɛ n d,2.24,1
em + é,2,end,ɛ n d,2.24,1
er + ű,2,end,ɛ n d,2.24,1
es + sa,2,end,ɛ n d,2.24,1
esz + t,2,end,ɛ n d,2.24,1
et + tyó,2,end,ɛ n d,2.24,1
ett + é,2,end,ɛ n d,2.24,1
go + a',2,long,l ɔ ŋ,2.24,1
i + ba,2,it's,ɪ t s,2.24,1
i + ja,2,it's,ɪ t s,2.24,1
i + tta,2,it's,ɪ t s,2.24,1
i + vé,2,it's,ɪ t s,2.24,1
il + ló,2,it's,ɪ t s,2.24,1
in + a,2,and,ʌ n d,2.24,1
ip + a,2,it's,ɪ t s,2.24,1
is + a,2,it's,ɪ t s,2.24,1
is + sa,2,it's,ɪ t s,2.24,1
is + szá,2,it's,ɪ t s,2.24,1
is + á,2,it's,ɪ t s,2.24,1
it + ta,2,it's,ɪ t s,2.24,1
izz + ó,2,it's,ɪ t s,2.24,1
o + ak,2,inc,ɪ ŋ k,2.24,1
ok + a,2,x,ɛ k s,2.24,1
ok + é,2,x,ɛ k s,2.24,1
ok + ú,2,x,ɛ k s,2.24,1
ol + sz,2,it's,ɪ t s,2.24,1
oll + t,2,old,oʊ l d,2.24,1
osz + d,2,and,ʌ n d,2.24,1
ot + a,2,it's,ɪ t s,2.24,1
ot + ú,2,it's,ɪ t s,2.24,1
tt + ebb,2,when,w ɛ n,2.24,1
usz + t,2,ain't,eɪ n t,2.24,1
ve + dd,2,when,w ɛ n,2.24,1
ved + t,2,when,w ɛ n,2.24,1
vi + dd,2,with,w ɪ ð,2.24,1
z + ett,2,when,w ɛ n,2.24,1
z + om,2,time,t aɪ m,2.24,1
ét + zöld,2,skilled,s k ɪ l d,2.24,1
or + ult,2,schools,s k u l z,2.26,2
ov + ina,2,cleaned,k l i n d,2.26,1
ek + et,2,scott,s k ɑ t,2.27,253
á + nak,2,snake,s n eɪ k,2.27,114
ek + kel,2,smell,s m ɛ l,2.27,81
ép + ít,2,spot,s p ɑ t,2.27,81
szol + gál,2,salt,s ɔ l t,2.27,61
er + ed,2,fled,f l ɛ d,2.27,51
rend + ez,2,send,s ɛ n d,2.27,51
et + ek,2,step,s t ɛ p,2.27,47
et + et,2,state,s t eɪ t,2.27,44
el + em,2,claim,k l eɪ m,2.27,40
ek + en,2,skin,s k ɪ n,2.27,36
ak + at,2,scott,s k ɑ t,2.27,34
ül + és,2,flash,f l æ ʃ,2.27,34
ek + ed,2,fled,f l ɛ d,2.27,31
et + el,2,still,s t ɪ l,2.27,31
et + es,2,step,s t ɛ p,2.27,31
ez + et,2,sweat,s w ɛ t,2.27,31
foly + tat,2,fault,f ɔ l t,2.27,30
